#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"Candida auris",,"""B11842"",""SRS3855157""",,"PDT000585636.1","2019-09-13T14:30:26Z","USA: Illinois","urine","clinical","PDS000050696.2",0,,"SAMN10139552",,,
"Candida auris",,"""B12378"",""SRS3855153""",,"PDT000585640.1","2019-09-13T14:30:26Z","USA: Illinois","Axilla/Groin","clinical","PDS000050696.2",0,,"SAMN10139501",,,
"Candida auris",,"""B12036"",""SRS3855151""",,"PDT000585646.1","2019-09-13T14:30:27Z","USA: Illinois","blood","clinical","PDS000050696.2",0,,"SAMN10139534",,,
"Candida auris",,"""B12189"",""SRS3855148""",,"PDT000585653.1","2019-09-13T14:30:28Z","USA: Illinois","nares","clinical","PDS000050696.2",0,,"SAMN10139513",,,
"Candida auris",,"""B12031"",""SRS3855143""",,"PDT000585667.1","2019-09-13T14:30:31Z","USA: Illinois","blood","clinical","PDS000050696.2",0,,"SAMN10139539",,,
"Candida auris",,"""B12033"",""SRS3855140""",,"PDT000585674.1","2019-09-13T14:30:32Z","USA: Illinois","blood","clinical","PDS000050696.2",0,,"SAMN10139537",,,
"Candida auris",,"""B11885"",""SRS3855135""",,"PDT000585686.1","2019-09-13T14:30:34Z","USA: Illinois","Axilla","clinical","PDS000050696.2",0,,"SAMN10139544",,,
"Candida auris",,"""B12229"",""SRS3855132""",,"PDT000585695.1","2019-09-13T14:30:37Z","USA: Illinois","kidney","clinical","PDS000050696.2",0,,"SAMN10139511",,,
"Candida auris",,"""B11843"",""SRS3855128""",,"PDT000585715.1","2019-09-13T14:30:41Z","USA: Illinois","blood","clinical","PDS000050696.2",2,,"SAMN10139551",,,
"Candida auris",,"""B12388"",""SRS3855127""",,"PDT000585716.1","2019-09-13T14:30:41Z","USA: Illinois","Axilla/Groin","clinical","PDS000050696.2",0,,"SAMN10139499",,,
"Candida auris",,"""B12937"",""SRS3826313""",,"PDT000585721.1","2019-09-13T14:30:42Z","USA: Illinois","Axilla","clinical","PDS000050696.2",7,,"SAMN10139227",,,
"Candida auris",,"""B12510"",""SRS3826311""",,"PDT000585722.1","2019-09-13T14:30:42Z","USA: Illinois","Axilla/Groin","clinical","PDS000050696.2",6,,"SAMN10139373",,,
"Candida auris",,"""B12030"",""SRS3855125""",,"PDT000585723.1","2019-09-13T14:30:43Z","USA: Illinois","blood","clinical","PDS000050696.2",3,,"SAMN10139540",,,
"Candida auris",,"""B11880"",""SRS3855121""",,"PDT000585733.1","2019-09-13T14:30:44Z","USA: Illinois","nares","clinical","PDS000050696.2",0,,"SAMN10139548",,,
"Candida auris",,"""B12190"",""SRS3855119""",,"PDT000585740.1","2019-09-13T14:30:45Z","USA: Illinois","Axilla","clinical","PDS000050696.2",0,,"SAMN10139512",,,
"Candida auris",,"""B12029"",""SRS3855118""",,"PDT000585743.1","2019-09-13T14:30:46Z","USA: Illinois","blood","clinical","PDS000050696.2",3,,"SAMN10139541",,,
"Candida auris",,"""B11884"",""SRS3855117""",,"PDT000585745.1","2019-09-13T14:30:46Z","USA: Illinois","Vaginal","clinical","PDS000050696.2",1,,"SAMN10139545",,,
"Candida auris",,"""B12028"",""SRS3855115""",,"PDT000585751.1","2019-09-13T14:30:47Z","USA: Illinois","blood","clinical","PDS000050696.2",2,,"SAMN10139542",,,
"Candida auris",,"""B12380"",""SRS3855107""",,"PDT000585789.1","2019-09-13T14:30:53Z","USA: Illinois","Axilla/Groin","clinical","PDS000050696.2",1,,"SAMN10139500",,,
"Candida auris",,"""B11882"",""SRS3855102""",,"PDT000585804.1","2019-09-13T14:30:56Z","USA: Illinois","nares","clinical","PDS000050696.2",0,,"SAMN10139547",,,
"Candida auris",,"""B12579"",""SRS3826249""",,"PDT000585810.1","2019-09-13T14:30:57Z","USA: Illinois","Axilla","clinical","PDS000050696.2",4,,"SAMN10139351",,,
"Candida auris",,"""B12035"",""SRS3855094""",,"PDT000585830.1","2019-09-13T14:31:00Z","USA: Illinois","blood","clinical","PDS000050696.2",0,,"SAMN10139535",,,
"Candida auris",,"""B12938"",""SRS3826221""",,"PDT000585852.1","2019-09-13T14:31:04Z","USA: Illinois","Axilla","clinical","PDS000050696.2",9,,"SAMN10139226",,,
"Candida auris",,"""B12046"",""SRS3855086""",,"PDT000585861.1","2019-09-13T14:31:06Z","USA: Illinois","Axilla/Groin","clinical","PDS000050696.2",0,,"SAMN10139527",,,
"Candida auris",,"""B12032"",""SRS3855082""",,"PDT000585882.1","2019-09-13T14:31:09Z","USA: Illinois","blood","clinical","PDS000050696.2",0,,"SAMN10139538",,,
"Candida auris",,"""B12034"",""SRS3855081""",,"PDT000585883.1","2019-09-13T14:31:10Z","USA: Illinois","blood","clinical","PDS000050696.2",0,,"SAMN10139536",,,
"Candida auris",,"""B11883"",""SRS3855080""",,"PDT000585886.1","2019-09-13T14:31:10Z","USA: Illinois","Rectal","clinical","PDS000050696.2",1,,"SAMN10139546",,,
"Candida auris",,"""B12406"",""SRS3855076""",,"PDT000585900.1","2019-09-13T14:31:12Z","USA: Illinois","urine","clinical","PDS000050696.2",6,,"SAMN10139498",,,
"Candida auris",,"""B11886"",""SRS3855075""",,"PDT000585902.1","2019-09-13T14:31:13Z","USA: Illinois","Groin","clinical","PDS000050696.2",1,,"SAMN10139543",,,
"Candida auris","CA01","""CA01"",""NU_CA01"",""SRS7124118""",,"PDT000942712.1","2021-01-28T15:20:54Z","USA:Chicago","Pleural fluid","clinical","PDS000050696.2",6,,"SAMN15689540",,,
"Candida auris","CA25","""CA25"",""NU_CA25"",""SRS7124115""",,"PDT000942719.1","2021-01-28T15:20:57Z","USA:Illinois","Synovial fluid","clinical","PDS000050696.2",20,,"SAMN15689564",,,
"Candida auris","CA24","""CA24"",""NU_CA24"",""SRS7124114""",,"PDT000942720.1","2021-01-28T15:20:57Z","USA:Illinois","urine","clinical","PDS000050696.2",17,,"SAMN15689563",,,
"Candida auris","CA23","""CA23"",""NU_CA23"",""SRS7124113""",,"PDT000942721.1","2021-01-28T15:20:57Z","USA:Illinois","urine","clinical","PDS000050696.2",20,,"SAMN15689562",,,
"Candida auris","CA22","""CA22"",""NU_CA22"",""SRS7124111""",,"PDT000942723.1","2021-01-28T15:20:58Z","USA:Illinois","blood","clinical","PDS000050696.2",16,,"SAMN15689561",,,
"Candida auris","CA21","""CA21"",""NU_CA21"",""SRS7124110""",,"PDT000942724.1","2021-01-28T15:20:58Z","USA:Illinois","respiratory","clinical","PDS000050696.2",13,,"SAMN15689560",,,
"Candida auris","CA19","""CA19"",""NU_CA19"",""SRS7124108""",,"PDT000942726.1","2021-01-28T15:20:59Z","USA:Chicago","skin","clinical","PDS000050696.2",16,,"SAMN15689558",,,
"Candida auris","CA17","""CA17"",""NU_CA17"",""SRS7124106""",,"PDT000942728.1","2021-01-28T15:21:00Z","USA:Chicago","Axilla","clinical","PDS000050696.2",21,,"SAMN15689556",,,
"Candida auris","CA16","""CA16"",""NU_CA16"",""SRS7124105""",,"PDT000942729.1","2021-01-28T15:21:00Z","USA:Chicago","Nose","clinical","PDS000050696.2",45,,"SAMN15689555",,,
"Candida auris","CA15","""CA15"",""NU_CA15"",""SRS7124104""",,"PDT000942730.1","2021-01-28T15:21:00Z","USA:Chicago","skin","clinical","PDS000050696.2",15,,"SAMN15689554",,,
"Candida auris","CA14","""CA14"",""NU_CA14"",""SRS7124103""",,"PDT000942731.1","2021-01-28T15:21:01Z","USA:Chicago","urine","clinical","PDS000050696.2",15,,"SAMN15689553",,,
"Candida auris","CA13","""CA13"",""NU_CA13"",""SRS7124102""",,"PDT000942732.1","2021-01-28T15:21:01Z","USA:Chicago","wound","clinical","PDS000050696.2",11,,"SAMN15689552",,,
"Candida auris","CA11","""CA11"",""NU_CA11"",""SRS7124099""",,"PDT000942735.1","2021-01-28T15:21:02Z","USA:Chicago","urine","clinical","PDS000050696.2",14,,"SAMN15689550",,,
"Candida auris","CA10","""CA10"",""NU_CA10"",""SRS7124098""",,"PDT000942736.1","2021-01-28T15:21:02Z","USA:Chicago","Patient room","clinical","PDS000050696.2",10,,"SAMN15689549",,,
"Candida auris","CA09","""CA09"",""NU_CA09"",""SRS7124097""",,"PDT000942737.1","2021-01-28T15:21:03Z","USA:Chicago","Patient room","clinical","PDS000050696.2",18,,"SAMN15689548",,,
"Candida auris","CA08","""CA08"",""NU_CA08"",""SRS7124096""",,"PDT000942738.1","2021-01-28T15:21:03Z","USA:Chicago","Patient room","clinical","PDS000050696.2",10,,"SAMN15689547",,,
"Candida auris","CA07","""CA07"",""NU_CA07"",""SRS7124095""",,"PDT000942739.1","2021-01-28T15:21:03Z","USA:Chicago","wound","clinical","PDS000050696.2",20,,"SAMN15689546",,,
"Candida auris","CA06","""CA06"",""NU_CA06"",""SRS7124094""",,"PDT000942740.1","2021-01-28T15:21:03Z","USA:Chicago","blood","clinical","PDS000050696.2",42,,"SAMN15689545",,,
"Candida auris","CA05","""CA05"",""NU_CA05"",""SRS7124093""",,"PDT000942741.1","2021-01-28T15:21:04Z","USA:Chicago","blood","clinical","PDS000050696.2",16,,"SAMN15689544",,,
"Candida auris","CA04","""CA04"",""NU_CA04"",""SRS7124092""",,"PDT000942742.1","2021-01-28T15:21:04Z","USA:Chicago","respiratory","clinical","PDS000050696.2",13,,"SAMN15689543",,,
"Candida auris","CA03","""CA03"",""NU_CA03"",""SRS7124091""",,"PDT000942743.1","2021-01-28T15:21:04Z","USA:Chicago","urine","clinical","PDS000050696.2",5,,"SAMN15689542",,,
"Candida auris","B11206","""B11206"",""CDC_B11206"",""SRS1558398""",,"PDT000585012.1","2019-09-12T19:33:00Z","India","tissue","clinical","PDS000079741.4",14,1,"SAMN05379595",,,
"Candida auris","AR-0389","""AR-0389"",""SRS7124121""",,"PDT000942714.1","2021-01-28T15:20:55Z",,,"clinical","PDS000079741.4",5,18,"SAMN15689538",,,
"Candida auris","VPCI AN 188","""SRS7925602"",""VPCI AN 188"",""VPCI-E-AN-188"",""VPCI-E-AN-188-20""",,"PDT000942755.1","2021-01-28T15:21:08Z","India: the coastal wetlands of Andaman Islands","East coast of SA, a tourist beach with fine sand sediment and isolated seaweeds, sampling done from the upper middle intertidal zone.","environmental/other","PDS000079741.4",0,1,"SAMN17152676",,,
"Candida auris","VPCI AN 187","""SRS7925601"",""VPCI AN 187"",""VPCI-E-AN-187"",""VPCI-E-AN-187-20""",,"PDT000942756.1","2021-01-28T15:21:08Z","India: the coastal wetlands of Andaman Islands","East coast of SA, a tourist beach with fine sand sediment and isolated seaweeds, sampling done from the upper middle intertidal zone.","environmental/other","PDS000079741.4",1,2,"SAMN17152675",,,
"Candida auris","VPCI AN 186","""SRS7925600"",""VPCI AN 186"",""VPCI-E-AN-186"",""VPCI-E-AN-186-20""",,"PDT000942757.1","2021-01-28T15:21:08Z","India: the coastal wetlands of Andaman Islands","East coast of SA, a tourist beach with fine sand sediment and isolated seaweeds, sampling done from the upper middle intertidal zone.","environmental/other","PDS000079741.4",0,1,"SAMN17152674",,,
"Candida auris","VPCI AN 185","""SRS7925599"",""VPCI AN 185"",""VPCI-E-AN-185"",""VPCI-E-AN-185-20""",,"PDT000942758.1","2021-01-28T15:21:09Z","India: the coastal wetlands of Andaman Islands","East coast of SA, a tourist beach with fine sand sediment and isolated seaweeds, sampling done from the upper middle intertidal zone.","environmental/other","PDS000079741.4",0,1,"SAMN17152673",,,
"Candida auris","VPCI AN 184","""SRS7925598"",""VPCI AN 184"",""VPCI-E-AN-184"",""VPCI-E-AN-184-20""",,"PDT000942759.1","2021-01-28T15:21:09Z","India: the coastal wetlands of Andaman Islands","East coast of SA, a tourist beach with fine sand sediment and isolated seaweeds, sampling done from the upper middle intertidal zone.","environmental/other","PDS000079741.4",2,3,"SAMN17152672",,,
"Candida auris","VPCI AN 183","""SRS7925597"",""VPCI AN 183"",""VPCI-E-AN-183"",""VPCI-E-AN-183-20""",,"PDT000942760.1","2021-01-28T15:21:09Z","India: the coastal wetlands of Andaman Islands","East coast of SA, a tourist beach with fine sand sediment and isolated seaweeds, sampling done from the upper middle intertidal zone.","environmental/other","PDS000079741.4",0,1,"SAMN17152671",,,
"Candida auris","VPCI AN 182","""SRS7925596"",""VPCI AN 182"",""VPCI-E-AN-182"",""VPCI-E-AN-182-20""",,"PDT000942761.1","2021-01-28T15:21:10Z","India: the coastal wetlands of Andaman Islands","East coast of SA, a tourist beach with fine sand sediment and isolated seaweeds, sampling done from the upper middle intertidal zone.","environmental/other","PDS000079741.4",0,1,"SAMN17152670",,,
"Candida auris","VPCI AN 181","""SRS7925595"",""VPCI AN 181"",""VPCI-E-AN-181"",""VPCI-E-AN-181-20""",,"PDT000942762.1","2021-01-28T15:21:10Z","India: the coastal wetlands of Andaman Islands","East coast of SA, a tourist beach with fine sand sediment and isolated seaweeds, sampling done from the upper middle intertidal zone.","environmental/other","PDS000079741.4",0,1,"SAMN17152669",,,
"Candida auris","VPCI AN 177","""SRS7925594"",""VPCI AN 177"",""VPCI-E-AN-177"",""VPCI-E-AN-177-20""",,"PDT000942763.1","2021-01-28T15:21:11Z","India: the coastal wetlands of Andaman Islands","East coast of SA, a tourist beach with fine sand sediment and isolated seaweeds, sampling done from the upper middle intertidal zone.","environmental/other","PDS000079741.4",0,1,"SAMN17152668",,,
"Candida auris","VPCI E An 4","""SRS7744741"",""VPCI E An 4"",""VPCI_E_AN_180_20""",,"PDT000943797.1","2021-01-30T06:19:02Z","India",,,"PDS000079741.4",,,"SAMN16852518",,,
"Candida auris","VPCI E An 3","""SRS7744739"",""VPCI E An 3"",""VPCI_E_AN_179_20""",,"PDT000943798.1","2021-01-30T06:19:03Z","India",,,"PDS000079741.4",,,"SAMN16852517",,,
"Candida auris","VPCI E An 1","""SRS7744748"",""VPCI E An 1"",""VPCI_E_AN_175_20""",,"PDT000943800.1","2021-01-30T06:19:03Z","India",,,"PDS000079741.4",,,"SAMN16852515",,,
"Candida auris","B11203","""B11203"",""SRS8712697""",,"PDT001186935.1","2021-11-29T18:35:07Z","India","BAL","clinical","PDS000079741.4",5,15,"SAMN18754597",,,
"Candida auris","FG_GE10","""FG_GE10"",""SRS7388898""",,"PDT000839815.2","2020-09-18T19:53:56Z","Italy: Genoa","urine","clinical","PDS000071848.16",2,,"SAMN15723408","GCA_014638765.1",,
"Candida auris","FG_GE9","""FG_GE09"",""FG_GE9"",""SRS7388897""",,"PDT000839816.2","2020-09-18T19:54:03Z","Italy: Genoa","bronchoalveolar lavage","clinical","PDS000071848.16",6,,"SAMN15723407","GCA_014638775.1",,
"Candida auris","FG_GE8","""FG_GE08"",""FG_GE8"",""SRS7388896""",,"PDT000839817.2","2020-09-18T19:54:14Z","Italy: Genoa","blood","clinical","PDS000071848.16",4,,"SAMN15723406","GCA_014638805.1",,
"Candida auris","FG_GE7","""FG_GE07"",""FG_GE7"",""SRS7388895""",,"PDT000839819.2","2020-09-18T19:54:23Z","Italy: Genoa","bronchoalveolar lavage","clinical","PDS000071848.16",2,,"SAMN15723405","GCA_014638825.1",,
"Candida auris","FG_GE6","""FG_GE06"",""FG_GE6"",""SRS7388894""",,"PDT000839820.2","2020-09-18T19:54:52Z","Italy: Genoa","bronchoalveolar lavage","clinical","PDS000071848.16",4,,"SAMN15723404","GCA_014638875.1",,
"Candida auris","FG_GE5","""FG_GE05"",""FG_GE5"",""SRS7388893""",,"PDT000839822.2","2020-09-18T19:55:03Z","Italy: Genoa","bronchoalveolar lavage","clinical","PDS000071848.16",5,,"SAMN15723403","GCA_014638885.1",,
"Candida auris","FG_GE4","""FG_GE04"",""FG_GE4"",""SRS7388892""",,"PDT000839823.2","2020-09-18T19:55:09Z","Italy: Genoa","blood","clinical","PDS000071848.16",6,,"SAMN15723402","GCA_014638895.1",,
"Candida auris","FG_GE2","""FG_GE02"",""FG_GE2"",""SRS7388890""",,"PDT000839824.2","2020-09-18T19:55:43Z","Italy: Genoa","blood","clinical","PDS000071848.16",4,,"SAMN15723400","GCA_014638955.1",,
"Candida auris","FG_GE3","""FG_GE03"",""FG_GE3"",""SRS7388891""",,"PDT000839825.2","2020-09-18T19:55:46Z","Italy: Genoa","blood","clinical","PDS000071848.16",8,,"SAMN15723401","GCA_014638965.1",,
"Candida auris","FG_GE1","""FG_GE01"",""FG_GE1"",""SRS7388889""",,"PDT000842852.1","2020-09-21T16:56:52Z","Italy: Genoa","blood","clinical","PDS000071848.16",8,,"SAMN15723399","GCA_014673535.1",,
"Candida auris",,"""B12107"",""SRS5827990""",,"PDT000766895.1","2020-06-15T22:13:49Z","Panama:Panama City","urine","clinical","PDS000064444.1",2,,"SAMN13544843",,,
"Candida auris",,"""B12106"",""SRS5709030""",,"PDT000766896.1","2020-06-15T22:13:49Z","Panama: Panama City","urine","clinical","PDS000064444.1",0,,"SAMN13354586",,,
"Candida auris",,"""B12104"",""SRS5709029""",,"PDT000766897.1","2020-06-15T22:13:50Z","Panama: Panama City","urine","clinical","PDS000064444.1",3,,"SAMN13354587",,,
"Candida auris",,"""B12103"",""SRS5709028""",,"PDT000766898.1","2020-06-15T22:13:50Z","Panama: Panama City","urine","clinical","PDS000064444.1",11,,"SAMN13354588",,,
"Candida auris",,"""B12102"",""SRS5709027""",,"PDT000766899.1","2020-06-15T22:13:50Z","Panama: Panama City","urine","clinical","PDS000064444.1",3,,"SAMN13354589",,,
"Candida auris",,"""B12101"",""SRS5709026""",,"PDT000766900.1","2020-06-15T22:13:50Z","Panama: Panama City","urine","clinical","PDS000064444.1",2,,"SAMN13354590",,,
"Candida auris",,"""B12100"",""SRS5709025""",,"PDT000766963.1","2020-06-15T22:14:07Z","Panama: Panama City","urine","clinical","PDS000064444.1",0,,"SAMN13354591",,,
"Candida auris",,"""B12099"",""SRS5709024""",,"PDT000766964.1","2020-06-15T22:14:08Z","Panama: Panama City","urine","clinical","PDS000064444.1",0,,"SAMN13354592",,,
"Candida auris",,"""B12098"",""SRS5709023""",,"PDT000766965.1","2020-06-15T22:14:08Z","Panama: Panama City","Secretion","clinical","PDS000064444.1",0,,"SAMN13354593",,,
"Candida auris",,"""B12097"",""SRS5709022""",,"PDT000766966.1","2020-06-15T22:14:08Z","Panama: Panama City","urine","clinical","PDS000064444.1",2,,"SAMN13354594",,,
"Candida auris",,"""B12096"",""SRS5709021""",,"PDT000766967.1","2020-06-15T22:14:09Z","Panama: Panama City","Hemodialysis Catheter","clinical","PDS000064444.1",2,,"SAMN13354595",,,
"Candida auris",,"""B12095"",""SRS5709020""",,"PDT000766968.1","2020-06-15T22:14:09Z","Panama: Panama City","urine","clinical","PDS000064444.1",0,,"SAMN13354596",,,
"Candida auris",,"""B12094"",""SRS5709019""",,"PDT000766969.1","2020-06-15T22:14:09Z","Panama: Panama City","urine","clinical","PDS000064444.1",0,,"SAMN13354597",,,
"Candida auris",,"""B12082"",""SRS3855156""",,"PDT000585637.1","2019-09-13T14:30:26Z","USA: New York","ear","clinical","PDS000050695.2",11,,"SAMN10139522",,,
"Candida auris",,"""B12040"",""SRS3855104""",,"PDT000585800.1","2019-09-13T14:30:55Z","USA: New York","Nose","clinical","PDS000050695.2",7,,"SAMN10139533",,,
"Candida auris",,"""B12081"",""SRS3855087""",,"PDT000585851.1","2019-09-13T14:31:04Z","USA: New York","ear","clinical","PDS000050695.2",7,,"SAMN10139523",,,
"Candida auris",,"""B12043"",""SRS3855137""",,"PDT000929345.1","2021-01-05T14:55:21Z","USA: New York","ear","clinical","PDS000050695.2",8,,"SAMN10139530","GCA_016495645.1",,
"Candida auris","B13703","""B13703"",""SRS6891456""",,"PDT000783980.1","2020-07-07T17:16:32Z","USA: Florida","blood","clinical","PDS000073290.1",0,,"SAMN14925559",,,
"Candida auris","B13702","""B13702"",""SRS7485718""",,"PDT000856513.1","2020-10-07T13:26:43Z","USA: Florida","wound","clinical","PDS000073290.1",0,,"SAMN16376909",,,
"Candida auris","B13701","""B13701"",""SRS7485717""",,"PDT000856514.1","2020-10-07T13:26:43Z","USA: Florida","wound","clinical","PDS000073290.1",0,,"SAMN16376910",,,
"Candida auris","B13700","""B13700"",""SRS7485712""",,"PDT000856515.1","2020-10-07T13:26:44Z","USA: Florida","wound","clinical","PDS000073290.1",0,,"SAMN16376908",,,
"Candida auris","B13699","""B13699"",""SRS7485701""",,"PDT000856521.1","2020-10-07T13:26:46Z","USA: Florida","wound","clinical","PDS000073290.1",0,,"SAMN16376911",,,
"Candida auris",,"""B11897"",""SRS5662929""",,"PDT000766971.1","2020-06-15T22:14:10Z","Israel","blood","clinical","PDS000064445.1",4,,"SAMN13294189",,,
"Candida auris",,"""B11896"",""SRS5662928""",,"PDT000766972.1","2020-06-15T22:14:10Z","Israel","urine","clinical","PDS000064445.1",39,,"SAMN13294190",,,
"Candida auris",,"""B11895"",""SRS5662927""",,"PDT000766973.1","2020-06-15T22:14:10Z","Israel","blood","clinical","PDS000064445.1",4,,"SAMN13294191",,,
"Candida auris",,"""B11894"",""SRS5662926""",,"PDT000766974.1","2020-06-15T22:14:10Z","Israel","blood","clinical","PDS000064445.1",6,,"SAMN13294192",,,
"Candida auris",,"""B11893"",""SRS5662925""",,"PDT000766975.1","2020-06-15T22:14:11Z","Israel","blood","clinical","PDS000064445.1",6,,"SAMN13294193",,,
"Candida auris",,"""B11892"",""SRS5662924""",,"PDT000766976.1","2020-06-15T22:14:11Z","Israel","blood","clinical","PDS000064445.1",6,,"SAMN13294194",,,
"Candida auris","B11222","""B11222"",""CDC_B11222"",""SRS1558415""",,"PDT000585029.1","2019-09-12T19:33:08Z","South Africa","blood","clinical","PDS000050610.18",1,,"SAMN05379610",,,
"Candida auris","B11223","""B11223"",""CDC_B11223"",""SRS1558416""",,"PDT000585030.1","2019-09-12T19:33:09Z","South Africa","blood","clinical","PDS000050610.18",2,,"SAMN05379611",,,
"Candida auris","B11224","""B11224"",""CDC_B11224"",""SRS1558417""",,"PDT000585031.1","2019-09-12T19:33:13Z","South Africa","blood","clinical","PDS000050610.18",0,,"SAMN05379612",,,
"Candida auris","B11225","""B11225"",""CDC_B11225"",""SRS1558418""",,"PDT000585032.1","2019-09-12T19:33:14Z","South Africa","urine","clinical","PDS000050610.18",11,,"SAMN05379613",,,
"Candida auris","B11226","""B11226"",""CDC_B11226"",""SRS1558419""",,"PDT000585033.1","2019-09-12T19:33:16Z","South Africa","irrigation fluid right leg","clinical","PDS000050610.18",0,,"SAMN05379614",,,
